general name for sacrifices	soriyo
to become rich	soromu
drug	sorto
one who provides fod to the nedy	sortu
wealth	soruma
one who serves guests at a festival	soya
one who searches	soqa
carved	soqama
searching	soqisa
to dig up	soqu
a smal hatchet	soqxu
screning	sora
isolated rain in dry season	sorara
a gatherer of wild honey	sorobdu
tsetse fly	sorondisa
orientation	sorobina
redish	sorori
straight	sororo
to go of acidentaly	soroqu
scren grid	sortu
to scren	soru
socialist	soshalisti
leather bag	suba
sed vesel	suba cinani
wind bag	suba qilensa
purse	sube
gold	subi
sinful	subu-qabesa
Sudanese perfume	sudane
directly	sududa
satisfaction	suga
nutritious value	sugo
sauce	sugo
a rash	suki
semi-fried meat cut	sulcho
valey	sulula
the Nile Valey	Sulula Abaya
young valey	sulula baldhata
woded valey	sulula caka
longitudinal valey	sulula dalge
rift valey	sulula dhoqa
the East African Rift Valey	Sulula Dhoqa Afrika Boru
submarine canyon	sulula garba
mature valey	sulula guto
river delta	sulula laga
V-shaped valey	sulula muxe
hanging valey	sulula oljedha
valey trains	sulula walqabata
U-valey	sulula-U
sultan	sulxana
sultanate	sulxanuma
to be poisoned	sumawu
fod spoilage	sumawu sorata
to poison	sumesu
poisonous	sumi-qabesa
poison	sumi
DT	sumi bimbe
blod poisoning	sumi dhiga
fod poisoning	sumi nyata
toxicity	sumuma
compresion	sumuga
compresive	sumugama
compresor	sumugdu
to compres	sumugu
matrilineal relationship	sumsuma
brand	sumuda
branding iron	sumuda
brand	sumudo
to brand	sumudu
fenugrek	sunqo
the thre hearth stones of the fireplace	sunsuma
porcelain	suphadi
potery	suphe-dhayinsa
poter	suphe-dhoftu
clay	suphe
erasing	suphensi
eraser	suphensitu
to erase	suphensu
ceramic	supheta
repair	supha
repairer	supha
to patch	suphu
paragraph of Koran	sura
to pin	surgisu
dignity	sura
trousers	sure
underpants	surejale
swiming trunks	surejale daki
same as uqubune	suri
walking	susuki
a maried man	subo
swing	sude
particle	sudo
charge particle	sudo guti
1) sunflower	sufi
sunflower sed	sufi bar
iritating	sukanesa
iritation	sukaneso
to iritate	sukanesu
sensation	sukani
sensationalism	sukanuma
doted	suke
corner	suqa
rafter	suqa
principal rafter	suqa guda
comon rafter	suqa xina
square	suqafre
any iron rod which transmits motion or heat betwen two objects	suqama
socket	suqamtu
to shop	suqefachu
shoping	suqefano
shop	suqi
Arab shop	suqi Araba
bokshop	suqi barole
cosmetic salon	suqi dibata
boutique	suqi faye
butcher's shop	suqi foni
newsagent	suqi galalcha
municipal shop	suqi magala
sporting gods store	suqi mesha isporti
toy-shop	suqi mita
second-hand shop	suqi mofe
music shop	suqi musiqa
tea-shop	suqi shayi
clothes shop	suqi ufata
perfume shop	suqi urge
to stick into	suqu
insertion	suqxi
female contact	suqxu
same as fako	sura
mes	sutawa
to be in mes	sutawu
novel	suya
fantasy novel	suya darena
writer of novels	suyomsa
to novelise	suyomsu
hapening	ta'umsa
siting place	ta'umsa
pasenger seat	ta'umsa karadema
landscape	ta'umsa lafa
position	ta'umta
ark	tabota
to escort the tabota for procesion	tabota basu
hot ointment	tafe
coment	tajabi
observer	tajabdu
same as komedhertu	tako
span	taku
taxi-driver	taksi-ofa
taxi	taksi
tambourine	tambura
a large tin container	tanika
same as karkaroya	tanki
same as lakofsa konkolata	targa
tarif	tarifa
event	tate
vital event	tate murtesa
chart	tato
growth chart	tato gudina
temperature chart	tato ho'ina
life table	tato jirenya
generation life table	tato umuri dhalota
weather chart	tato hala qilensa
typist	tayibisti
authority	tayita
sovereign authority or power	tayita gutu
state power	tayita motuma
right	tabaro
birthright	tabaro dhalana
rights and interests	tabaro fi bu'uya
franchise	tabaro filmata
social right	tabaro gamta
constitutional right	tabaro hera
human rights	tabaro namoma
individual right	tabaro namtoke
slope	taba
milet	tace
gravel	tada
efect	tado
efects of heat	tadole ho'ina
thigh	tafa
flea	tafki
news service	tajajiala odu
service	tajajila
emergency service	tajajila ariti
water service	tajajila bishani
compulsory service	tajajila dirqama
health service	tajajila faya
maternal child health service	tajajila faya hadha-da'imani
social service	tajajila gamta
electric service	tajajila ibsa
secret service	tajajila iciti
pasenger service	tajajila imaltu
national military service	tajajila loltuma biya
domestic service	tajajila mana kesa
fod service	tajajila nyata
self-service	tajajila ofi
national service	tajajila saba
public service	tajajila umata
military service	tajajila warana
out of service	tajajila-dhable
atendant	tajajila
one who is to be served	tajajilama
to serve	tajajilu
pond	taji
to be (come) rare	takachu
rarity	takano
rare	takata
rarefication	takatesa
to rarefy	takatesu
uniquenes	takatuma
endemic	takaye
unit	take
vacine	talala
vacination	talali
imunisation	talalto
mas imunisation	talalto biya
vacinator	talaltu
to vacinate	talalu
new born	talacu
politic	taliga
politico-cultural	taliga ada
world politics	taliga adunya
political economy	taliga dinagde
geopolitics	taligano
politician	taligdu
to politicise	taligu
clear	talila
barber	talo
cut	talti
cuter	taltu
to cut	talu
extensive	tambe
extensively	tamben
stamp	tambera
postage stamp	tambera posta
nucleus	tambi
macronucleus	tambi gudicha
micronucleus	tambi xinicha
tobaco	tambo
rol tobaco	tambo mara
to smoke	tambo xuxu
very heavy rain	tamna
dispersion	tamsa'a
dispersion of light	tamsa'a ifa
dispersed	tamsa'a
difusion	tamsa'i
cultural difusion	tamsa'i ada
difusion of heat	tamsa'i ho'ina
distributor	tamsaftu
to scater	tamsasu
quarter	tamuni
sadle	tano
vague	tantame
vaguenes	tantami
play	tapha
horse race	tapha farda
children's game	tapha ijole
athletics	tapha isporti
fotbal game	tapha kuba mila
sword-play	tapha shotala
game of tenis	tapha tenisa
entertainment	taphachisa
entertainer	taphachisa
acordionist	taphatu akordiyo
fotbal player	taphatu gimbola
film actor	taphatu sinima
tenis player	taphatu tenisa
player	taphatu
bowling	taphawacite
couch	taqe
diving-board	taqe lilimi
rof-rack	taqe wafa
watchtower	taqe wardiya
dik-dik	targi
probability	tariti
probability sampling	tariti namuna
probability distribution	tariti rabsa
promoter	tarkanfachisa
to take steps	tarkanfachu
radical	tarkanfata
step	tarkanfi
social progres	tarkanfi gamta
schedule	taramti
multiplication table	taramti bay'isi
mathematical tables	taramti herega
tables of weights and measures	taramti ulfi fi madali
catalogue	tarane
ruler	tare-basa
line	tare
to draw a line	tare basu
selection bar	tare filamata
tre line	tare geda
numerical order	tare lakofsa
tol bar	tare miya
lined	tarefama
chronicler	taresa
listing	taresi
chronicle	tareso
to draw a line	taresu
ruler	tariftu
view ruler	tariftu dawata
violet	tarisa
bibliography	tarobaro
international bibliography	tarobaro adunyalesa
national bibliography	tarobaro biyolesa
bibliographer	tarobaroye
list	taro
menu	taro dhiyana
pay list	taro fija
price list	taro gati
Black List	taro guracha
waiting-list	taro turi
sucesion	tarti
rol number	tarti lakofsa
sucesive	tartiba
order of numbers	tartiba lakofsa
sequence	tartibuma
to arange in sucesive order	tartibu
random	tasa
coincident	tasanta
coincidence	tasantuma
spontaneous	tasfuta'a
spontaneity	tasfuta'insa
to erupt spontaneously	tasfuta'u
security	tasgabi
pygmy	tasha
energetic or zealous person	tatafata
efort	tatafi
basket	taye
dustbin	taye ilbisa
basket for grain	taye midhani
waste-paper	taye waraqata
being	tayinsa
phenomenon	tayi
techniques	teknika
technology	teknoloji
modern technology	teknoloji amaya
information and comunication technology	teknoloji odefano fi qunamti
fod technology	teknoloji sorata
tenis	tenisa
ground tenis	tenisa dire
table tenis	tenisa minjala
leather strap	tepha
same as warabe	tepi
laxative	tesisa
adres	teso
oficial residence	teso hoji
treasure	teso hori
telegraphic adres	teso telegrama
relief	tesuma
terain	tesuma lafa
same as bilbilto	telefona
1) telegram	telegrama
telegrapher	telegrama dabarsa
to telegraph	telegrama dabarsu
telegrapher	telegramtu
telecomunication	telekoma
telex	teleksi
blackout	temo
agrement	teriso
season	tiba
transition	tiba boqona
private television	tibi dhunfa
colour television	tibi halu
television	tibi
televisor	tibin dabarsitu
to televise	tibin dabarsu
sprinkled	tifa
shower	tife
drizle	tifu
to sprinkle	tifu
heroine	tira
tending	tika
tending of catle	tika hori
ticket	tiketa
roundtrip-ticket	tiketa dhaqa gala
sales ticket	tiketa gurgurta
lugage ticket	tiketa miyakara
ticket seler	tiketa-murtu
to pasture	tikfachu
pastoralism	tikfano
pastoralism and agriculture	tikfano fi qona
nomad	tikfate
nomadism	tikfatuma
pastoralist	tikfatu
guard	tiksa
shepherd	tikse
to tend catle	tiksu
an outline	tilmama
life expectancy	tilmama jirenya
point estimation	tilmama qabxi
outliner	tilmama
design	tilmameta
projection	tilmami
to outline	tilmamu
sketch	tilmaya
outline	tilme
silt	tima
tomato	timatimi
silty	timawa
city limits	timiji magala
to limit	timjesu
limitles	timji-malesa
border	timji
linguistic frontier	timji afani
infinite limit	timji dhumadhable
warm front	timji ho'ina
same as gufufsisa	tirajadi
tractor	tiraktara
whel tractor	tiraktara gomani
a hired tractor	tiraktara kira
evolution	tirano
social evolution	tirano gamta
human evolution	tirano sanyi nama
stelar evolution	tirano urji
gamble	tirga
batery	tirika
dowry	tirma
fontanele	tirtirtu
liver	tiru
cornice	tisho
fly	tisisa
same as farersa	tiyatira
supervise	to'ano
checking	to'ata
cros	toga
mono	tokoye
unity	tokuma
United Kingdom	Tokuma Biritaniya
the League of Oromian Scouts	tokuma doyo Oromiya
customs union	tokuma katomfana
Federation of International Fotbal Asociation	Tokuma Kuba Mila Adunyalesa
Soviet Union	Tokuma Sobiyet
kindnes	tola
generous	tola
work	tolcha
ship-building	tolcha doni
road-building	tolcha kara
a person who is believed to be magicaly harmful to another person	tolcha
baker	tolchitu
optician	tolchitu kalala
gunsmith	tolchitu qawe
watchmaker	tolchitu sa'ati
formation	tolcho
to make	tolchu
impresion	tolesa
formation	tolfama
repairable	tolfama
to go wel	tolu
culture	toba
national culture	toba biya
tactical	tofta-qabesa
methodology	tofta
defensive tactics	tofta itisa
military tactics	tofta warana
tactics of a revolution	tofta waraqsa
pedagogy	toftabarinsa
tactician	toftesa
to proced tacticaly	toftesu
pestle	toma
ton	toni
metric ton	toni metira
theory	torayada
super dense theory	torayada gobina bantiye
group theory	torayada gurme
wave theory of light	torayada ifina dambali
germ theory	torayada lubiyo
Marxist theory	torayada markisi
cel theory	torayada micire
information theory	torayada odefano
kinetic theory	torayada sochi
evolutionary theory	torayada tirano
set theory	torayada tute
comunication theory	torayada walqunamti
out line	tori
column	tore
chalenge	tosisa
chalenger	tosisa
to chalenge	tosisu
watering place for catle	toya
artery	toye
lingual artery	toye araba
radial artery	toye cali
vertebral artery	toye duguguru
nasal artery	toye funyani
facial artery	toye fula
umbilical artery	toye handhura
opthalmic artery	toye ija
renal artery	toye kale
perineal artery	toye korbo
pulmonary artery	toye somba
wek	torban
honeymon	torban idaya
wekly	torbane
biwekly	torbanlame
Ursa Major	Torbi
Ursa Minor	Torbi Xino
policeman	torobe
secret police	torobe iciti
the police	torobi
district police	torobi ana
federal police	torobi atoma
frontier police	torobi moga
mountain landscape	toronjo
large sword	torida
roten	tortora
putrid	tortore
putrefaction	tortorsa
to be roten	tortoru
fist	totomo
codification	totolcha
to regulate	towachu
control	towano
border control	towano danga
birth-control	towano dhalana
wed control	towano harama
bokeping	towano herega
biological control	towano jire
lugage check	towano miyakara
sanitation control	towano qulqulina
programe-controled	towano saganta
air trafic control	towano tirafika qilensa
experiment control	towano yali
bokeper	towata herega
time-keper	towata hoji
auditor	towata
inspection	towati
monitor	towatiye
remote control	towatu halala
Toyota	toyota
same as fage	tubo
spit	tufati
valve	tufisa
plug	tufo
plug	tufo aredadu
plug and socket	tufo fi suqamtu
clay plug	tufo suphe
outlet	tufte
outlet	tufte bishani
outlet	tufte korenti
same as afkala	tujara
dep water	tujuba
depth of water	tujuba bishani
sea depth	tujuba galana
oceanic dep	tujuba manya
shalow	tujuba-dhable
shalownes	tujuba-dhabluma
dep	tujuba-qabesa
deply	tujuban
hil	tuki
a permanent pep wel	tula
arsenal	tula warana
mountain-climber	tulu-kortu
hil	tulube
a large hil	tulu
iceberg	tulu cabi
residual hil	tulu hafte
tato	tuma
wodpecker	tumadisa
fatened ram or goat	tumalesa
beating	tumisa
legislature	tumisa sera
pounding	tumi
knock	tumo
blacksmith	tumtu
silversmith	tumtu meti
goldsmith	tumtu sabu
coper-smith	tumtu sagaya
to pound	tumu
general name for ants	tunture
mole	tuqa
provocation	tuqati
tangent	tuqato
touching	tuqisa
to touch	tuqu
colon	tuqxolame
ful stop	tuqxo
permanent	turalesa
turbine	turbina
wind turbine	turbina bube
gas turbine	turbina gasi
hydraulic turbine	turbina yatu
obsolete	turite
duration	turiti
flight duration	turiti bararti
same as imaltu	turisti
translator	turjumana
playboy	turqe
preservative	tursiftu
retardation	tursisa
retarder	tursisa
tangerine	turungo
bushy	tusawa
string	tushi
bush	tusi
comb	tutuma
trumpet	tuba
cape	tuda
aple	tufa
configuration	tuje
configuration of stars	tuje urjile
constelation	tuji
glacier	tulcabi
continental glacier	tulcabi ardi
coal seam	tulcile
heaping	tuli
age heaping	tuli umuri
pile	tula
parapet	tula biye
a flod of words	tula dubi
graphite pile	tula irsasi
cumulation	tulo
group	tuta
spying group	tuta afogadu
sport team	tuta isporti
swarm of bes	tuta kanisa
voleybal team	tuta kuba harka
fotbal team	tuta kuba mila
archipelago	tuta odola
risk group	tuta orma
quotient group	tuta qode
meteor swarm	tuta qorsa
gle-club	tuta sirba
political group	tuta taliga
category	tutala
set	tute
superset	tute bantiye
sub-set	tute birki
empty set	tute duwe
solution set	tute furmata
convex set	tute golo
complementary sets	tute idobutu
universal set	tute marlala
equal sets	tute qixe
intersecting sets	tute walkipha
equivalent-sets	tute walmadali
to group	tutesu
same as ufata hoji	tuta
constelation	tuturji
shirt	ubara
water jar	ubo
huricane	ubube
goitre	ucuba
excrement	udan
slag	udan sibila
cruper	udela
haemorhoids	udufora
arse	udu
jaming	udumi
cramer	udumtu
to jam into	udumu
to wear	ufachu
the maner of clothing	ufana
spacesuit	ufana duwana
general name for clothes	ufata
traditional dres	ufata ada
clothes that the grom gives to the father of his bride on his mariage day	ufata aba
pal	ufata bidiru refa
raincoat	ufata boka
wolen garment	ufata bofta
dresing-jacket	ufata cibira
gown	ufata ciresa
swiming suit	ufata daki
menswear	ufata dhira
ladies' wear	ufata dubarti
clothes that the grom gives to the mother of his bride on his mariage day	ufata hadha
night-gown	ufata hiriba
working clothes	ufata hoji
weding-dres	ufata idaya
children's wear	ufata ijole
clothes that the fianc̩ gives to his fianc̩e	ufata intala
tracksuit	ufata isporti
training suit	ufata lenji
diving-suit	ufata lilimi
table-cloth	ufata minjala
shroud	ufata refa
garment embroidered with gold	ufata sabu
armour	ufata sibila
bedspread	ufata sire
slip	ufata-jale
blanket	ufatalkani
textile	ufiya
Uganda	Uganda
baned	ugurama
censorship	uguriya
ban	ugura
embargo	ugurti
to ban	uguru
melon	ugo
fod and drink	ugucha
compact	ujuma
compaction	ujumuma
tube	ujume
sperm duct	ujume amenxa
Y-conecting tube	ujume bala
vein	ujume dhiga debisa
artery	ujume dhiga rabsa
blod vesel	ujume dhiga
urethra	ujume fincani
glas tube	ujume fule
falopian tube	ujume gadamesa
bile duct	ujume hadhoftu
delivery tube	ujume kena
plastic tube	ujume lastiki
neon tube	ujume niyoni
vacum tube	ujume qilensa-dhable
trachea	ujume qilensa
test tube	ujume yali
pipeline	ujume zayiti
U-tube	ujume-U
cucumber	ujure
asthma	uka
sufocation	ukamama
choke	ukamsa
kidnaper	ukamsitu
to sufocate	ukamsu
sedling	ukura
socialy degraded person	ukolo
pocket	uko
Ukraine	Ukrayina
hyperbole	ukukube
criteria	ulaga
a learned religious oficial of Muslim's afairs	ulama
felament	uledarma
stick	ule
glas rod	ule fule
rainbow	ule Waqa
pregnant	ulfa
abortion	ulfa basu
overload	ulfata hama
weight lifting	ulfata kasu
heavy	ulfata
gestation	ulfawa
to become pregnant	ulfawu
nobility	ulfenya
to make heavy	ulfesu
weight	ulfina
atomic weight	ulfina atomi
net weight	ulfina culke
